RAM 478/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [50%@2035,0%@2035,0%@2035,31%@2035,4%@2034,2%@2035] EMC_FREQ 7%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@59C MCPU@59C PMIC@50C Tboard@55C GPU@58C BCPU@59C thermal@58.6C Tdiode@58.25C VDD_SYS_GPU 152/152 VDD_SYS_SOC 990/990 VDD_4V0_WIFI 0/0 VDD_IN 4573/4573 VDD_SYS_CPU 1066/1066 VDD_SYS_DDR 1307/1307
RAM 578/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [36%@2030,0%@2035,0%@2034,79%@2027,11%@2027,9%@2027] EMC_FREQ 4%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@59C MCPU@59C PMIC@50C Tboard@55C GPU@57.5C BCPU@59C thermal@58.4C Tdiode@58C VDD_SYS_GPU 152/152 VDD_SYS_SOC 990/990 VDD_4V0_WIFI 0/0 VDD_IN 5221/4897 VDD_SYS_CPU 1447/1256 VDD_SYS_DDR 1327/1317
RAM 777/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [67%@2027,0%@2035,0%@2035,100%@2027,8%@2029,5%@2029] EMC_FREQ 2%@1866 GR3D_FREQ 1%@726 APE 150 MTS fg 0% bg 0% PLL@58.5C MCPU@58.5C PMIC@50C Tboard@55C GPU@57C BCPU@58.5C thermal@58.4C Tdiode@57.75C VDD_SYS_GPU 228/177 VDD_SYS_SOC 990/990 VDD_4V0_WIFI 0/0 VDD_IN 5411/5068 VDD_SYS_CPU 1675/1396 VDD_SYS_DDR 1346/1326
RAM 913/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [91%@1999,0%@2034,0%@2037,100%@2025,5%@2030,4%@2030] EMC_FREQ 2%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@58.5C MCPU@58.5C PMIC@50C Tboard@55C GPU@57C BCPU@58.5C thermal@57.9C Tdiode@57.5C VDD_SYS_GPU 152/171 VDD_SYS_SOC 990/990 VDD_4V0_WIFI 0/0 VDD_IN 5373/5144 VDD_SYS_CPU 1827/1503 VDD_SYS_DDR 1307/1321
RAM 976/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@2028,0%@2034,0%@2034,100%@2029,1%@2030,0%@2030] EMC_FREQ 1%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@58.5C MCPU@58.5C PMIC@50C Tboard@55C GPU@57C BCPU@58.5C thermal@57.9C Tdiode@57.25C VDD_SYS_GPU 152/167 VDD_SYS_SOC 913/974 VDD_4V0_WIFI 0/0 VDD_IN 5107/5137 VDD_SYS_CPU 1751/1553 VDD_SYS_DDR 1269/1311
RAM 1037/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@2029,0%@2034,0%@2035,100%@2029,0%@2032,1%@2032] EMC_FREQ 0%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@58C MCPU@58C PMIC@50C Tboard@55C GPU@56.5C BCPU@58C thermal@57.6C Tdiode@57.25C VDD_SYS_GPU 152/164 VDD_SYS_SOC 913/964 VDD_4V0_WIFI 0/0 VDD_IN 5068/5125 VDD_SYS_CPU 1675/1573 VDD_SYS_DDR 1269/1304
RAM 1099/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@2035,0%@2035,0%@2033,100%@2034,0%@2035,1%@2035] EMC_FREQ 0%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@58C MCPU@58C PMIC@50C Tboard@54C GPU@57C BCPU@58C thermal@57.4C Tdiode@57C VDD_SYS_GPU 152/162 VDD_SYS_SOC 913/957 VDD_4V0_WIFI 0/0 VDD_IN 5068/5117 VDD_SYS_CPU 1751/1598 VDD_SYS_DDR 1269/1299
RAM 1161/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@2030,0%@2034,0%@2035,100%@2029,2%@2030,1%@2030] EMC_FREQ 0%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@57.5C MCPU@57.5C PMIC@50C Tboard@54C GPU@56.5C BCPU@57.5C thermal@57.6C Tdiode@57C VDD_SYS_GPU 152/161 VDD_SYS_SOC 913/951 VDD_4V0_WIFI 0/0 VDD_IN 5068/5111 VDD_SYS_CPU 1675/1608 VDD_SYS_DDR 1269/1295
RAM 1223/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@2034,0%@2035,0%@2035,100%@2035,1%@2034,1%@2035] EMC_FREQ 0%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@57.5C MCPU@57.5C PMIC@50C Tboard@54C GPU@56.5C BCPU@57.5C thermal@57.1C Tdiode@56.75C VDD_SYS_GPU 152/160 VDD_SYS_SOC 913/947 VDD_4V0_WIFI 0/0 VDD_IN 5068/5106 VDD_SYS_CPU 1675/1615 VDD_SYS_DDR 1269/1292
RAM 1285/7850MB (lfb 418x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@1998,0%@2034,0%@2034,100%@2026,0%@2032,1%@2032] EMC_FREQ 0%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@57.5C MCPU@57.5C PMIC@50C Tboard@54C GPU@56.5C BCPU@57.5C thermal@57.1C Tdiode@56.75C VDD_SYS_GPU 152/159 VDD_SYS_SOC 913/943 VDD_4V0_WIFI 0/0 VDD_IN 5068/5102 VDD_SYS_CPU 1675/1621 VDD_SYS_DDR 1269/1290
RAM 1347/7850MB (lfb 411x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@2035,0%@2036,0%@2035,100%@2034,1%@2034,1%@2034] EMC_FREQ 0%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@57.5C MCPU@57.5C PMIC@50C Tboard@54C GPU@56C BCPU@57.5C thermal@56.9C Tdiode@56.5C VDD_SYS_GPU 152/158 VDD_SYS_SOC 913/941 VDD_4V0_WIFI 0/0 VDD_IN 5068/5099 VDD_SYS_CPU 1675/1626 VDD_SYS_DDR 1269/1288
RAM 1410/7850MB (lfb 396x4MB) SWAP 53/3925MB (cached 7MB) CPU [100%@2034,0%@2034,0%@2035,100%@2034,0%@2034,1%@2034] EMC_FREQ 0%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@57C MCPU@57C PMIC@50C Tboard@54C GPU@56C BCPU@57C thermal@56.9C Tdiode@56.5C VDD_SYS_GPU 152/158 VDD_SYS_SOC 913/938 VDD_4V0_WIFI 0/0 VDD_IN 5068/5096 VDD_SYS_CPU 1675/1630 VDD_SYS_DDR 1250/1285
RAM 1478/7850MB (lfb 385x4MB) SWAP 53/3925MB (cached 7MB) CPU [89%@2030,0%@2034,0%@2035,100%@2031,2%@2032,0%@2031] EMC_FREQ 0%@1866 GR3D_FREQ 5%@726 APE 150 MTS fg 0% bg 0% PLL@57C MCPU@57C PMIC@50C Tboard@54C GPU@56C BCPU@57C thermal@56.9C Tdiode@56.25C VDD_SYS_GPU 152/157 VDD_SYS_SOC 913/936 VDD_4V0_WIFI 0/0 VDD_IN 5145/5100 VDD_SYS_CPU 1599/1628 VDD_SYS_DDR 1269/1283
RAM 1681/7850MB (lfb 379x4MB) SWAP 53/3925MB (cached 7MB) CPU [68%@2029,0%@2033,0%@2035,100%@2030,10%@2030,4%@2030] EMC_FREQ 1%@1866 GR3D_FREQ 0%@726 APE 150 MTS fg 0% bg 0% PLL@57C MCPU@57C PMIC@50C Tboard@54C GPU@56C BCPU@57C thermal@56.6C Tdiode@56C VDD_SYS_GPU 228/162 VDD_SYS_SOC 990/940 VDD_4V0_WIFI 0/0 VDD_IN 5411/5122 VDD_SYS_CPU 1675/1631 VDD_SYS_DDR 1346/1288
RAM 1865/7850MB (lfb 374x4MB) SWAP 53/3925MB (cached 7MB) CPU [66%@2029,0%@2035,0%@2035,100%@2032,7%@2032,8%@2033] EMC_FREQ 1%@1866 GR3D_FREQ 4%@726 APE 150 MTS fg 0% bg 0% PLL@57C MCPU@57C PMIC@50C Tboard@54C GPU@55.5C BCPU@57C thermal@56.6C Tdiode@56C VDD_SYS_GPU 228/167 VDD_SYS_SOC 990/943 VDD_4V0_WIFI 0/0 VDD_IN 5411/5141 VDD_SYS_CPU 1675/1634 VDD_SYS_DDR 1346/1292
RAM 2030/7850MB (lfb 369x4MB) SWAP 53/3925MB (cached 7MB) CPU [55%@2027,0%@2034,0%@2035,100%@2031,9%@2029,10%@2030] EMC_FREQ 3%@1866 GR3D_FREQ 87%@726 APE 150 MTS fg 0% bg 0% PLL@57C MCPU@57C PMIC@50C Tboard@54C GPU@57C BCPU@57C thermal@56.4C Tdiode@56.5C VDD_SYS_GPU 1066/223 VDD_SYS_SOC 989/946 VDD_4V0_WIFI 0/0 VDD_IN 6285/5213 VDD_SYS_CPU 1522/1627 VDD_SYS_DDR 1577/1309
